MSG_CN,RCPTN_RGN_NM,CRT_DT,REG_YMD,EMRG_STEP_NM,SN,DST_SE_NM,MDFCN_YMD
"동작구에서 목격된 김이화씨(남,43세)를 찾습니다 -168cm,58kg,어두운색점퍼,검정색청바지,모자,흰마스크
vo.la/mYyXS / ☎112 [서울경찰청]",서울특별시 동작구 ,2025-02-24 9:16,,안전안내,210308,기타,
"괴안동 209-2, 괴안삼거리 싱크홀 발생하여 차량통행이 어려우니 우회도로 이용바라며, 인근 주민은 안전에 유의바랍니다.[부천시청]","경기도 부천시 소사구 심곡본동,경기도 부천시 소사구 소사본동,경기도 부천시 소사구 범박동,경기도 부천시 소사구 계수동,경기도 부천시 소사구 옥길동,경기도 부천시 소사구 괴안동,경기도 부천시 소사구 송내동",2025-02-24 10:05,,안전안내,210309,기타,
"2월24일(토) 연천역16:33, 동두천역16:01부터 정상운행하오니 전철이용에 참고하시기 바랍니다.[연천군청]",경기도 연천군 ,2025-02-24 10:42,,안전안내,210311,기타,
금일 1호선 동두천~연천 구간 열차 운행을 재개합니다. ▲동두천역에서 연천 방면 16시 01분부터 ▲연천역에서 동두천 방면 16시 33분부터 운행 [한국철도공사],"강원특별자치도 철원군 ,경기도 전체 ,서울특별시 전체 ",2025-02-24 11:21,,안전안내,210312,교통사고,
"가평군 2.25.(토) 00~06시 사이에 많은 눈이 예상됩니다. 길이 미끄러워 사고가 우려되니 감속, 고갯길 운행 등 안전에 유의하시기 바랍니다. [가평군청]",경기도 가평군 ,2025-02-24 17:44,,안전안내,210314,대설,
"경찰은 수원시에서 실종된 문상만씨(남, 68세)를 찾습니다 -167cm, 60kg, 회색점퍼, 회색바지 
vo.la/rvMQL / ☎112 [경기남부경찰청]","경기도 수원시 장안구 ,경기도 수원시 권선구 ,경기도 수원시 팔달구 ,경기도 수원시 영통구 ",2025-02-24 18:18,,안전안내,210315,기타,
"경찰은 영등포구에서 배회 중인 문상만씨(남, 68세)를 찾습니다 -167cm, 60kg, 회색점퍼, 회색바지 
vo.la/rvMQL / ☎112 [서울경찰청]",서울특별시 영등포구 ,2025-02-24 18:33,,안전안내,210316,기타,
"고양시에서 실종된 최용대씨(남,60세)를 찾습니다-175cm,70kg,모자달린검정패딩,남색바지,헌팅캡모자 
vo.la/DrenU / ☎112 [경기북부경찰청]","경기도 고양시 덕양구 ,경기도 고양시 일산동구 ,경기도 고양시 일산서구 ",2025-02-24 19:23,,안전안내,210319,기타,
"오늘 21시 20분경(방학동 514-2 인근) 야생멧돼지 출몰 신고가 접수되었으니, 인근 주민들께서는 외출 자제 및 안전에 유의하시기 바랍니다. [도봉구청]",서울특별시 도봉구 ,2025-02-24 22:12,,안전안내,210322,기타,
"어제부터 내린 눈으로 인해 터널 앞, 교량 위, 응달진 곳은 블랙아이스 차량 사고 및 보행자 낙상사고 등 안전사고에 주의하시기 바랍니다. [용인특례시]","경기도 용인시 처인구 ,경기도 용인시 기흥구 ,경기도 용인시 수지구 ",2025-02-25 6:56,,안전안내,210332,대설,
밤새 내린 눈과 진눈깨비가 낮은 기온으로 인해 도로 살얼음이 예상됩니다. 미끄럼 사고가 우려되니 감속운행 등 교통안전에 유의하시기 바랍니다. [경기도청],경기도 전체 ,2025-02-25 7:00,,안전안내,210333,대설,
"팔달구 주민인 홍성덕씨(남,86세)를 찾습니다-175cm,70kg,검정패딩점퍼,밤색바지,검정운동화,백발 vo.la/shfwJ / ☎112 [경기남부경찰청]","경기도 수원시 장안구 ,경기도 수원시 권선구 ,경기도 수원시 팔달구 ,경기도 수원시 영통구 ",2025-02-25 9:27,,안전안내,210337,기타,
풍물시장 일대 변압기 고장으로 용신동 일부세대 정전 발생. 14시까지 복구 예정으로  안전사고에 유의하시기 바랍니다. [동대문구청],"서울특별시 동대문구 신설동,서울특별시 동대문구 용두동",2025-02-25 10:58,,안전안내,210338,정전,
"강동구에서 배회중인 도예은(여,17세)을 찾습니다-168cm,55kg, 검정색후드, 회색바지, 흰색운동화 vo.la/MgVtk / ☎112 [서울경찰청]",서울특별시 강동구 ,2025-02-25 14:17,,안전안내,210339,기타,
"노원구 주민인 한정희씨(여,75세)를 찾습니다-157cm,58kg,카키색후드롱패딩,검정바지,검정운동화,단발머리 vo.la/kMUkk / ☎112 [서울경찰청]",서울특별시 노원구 ,2025-02-25 16:50,,안전안내,210340,기타,
"송파구에서 배회중인 한정희씨(여,75세)를 찾습니다-157cm,58kg,카키색롱패딩,검정바지,검정운동화,단발머리 vo.la/kMUkk / ☎112 [서울경찰청]",서울특별시 송파구 ,2025-02-25 16:51,,안전안내,210341,기타,
"금천구에서 실종된 최관규씨(남,71세)를 찾습니다-175cm,70kg,검정점퍼,검정바지,검정운동화,검정마스크 vo.la/iQemG / ☎112 [서울경찰청]","서울특별시 관악구 ,서울특별시 금천구 ",2025-02-25 19:10,,안전안내,210342,기타,
"강서구 주민인 이복례씨(여, 86세)를 찾습니다-156cm,짧은파마(흑색),흰마스크,남색패딩,검정바지,검정구두 vo.la/MFYgc / ☎182 [서울경찰청]",서울특별시 강서구 ,2025-02-26 16:07,,안전안내,210352,기타,
"김포시에서 배회중인 이복례씨(여, 86세)를 찾습니다 -156cm,짧은파마(흑색),흰마스크,남색패딩,검정바지 vo.la/MFYgc / ☎182 [경기남부경찰청]",경기도 김포시 ,2025-02-26 16:16,,안전안내,210353,기타,
"경찰은 종로구에서 배회중인 김동열씨(여, 83세)를 찾습니다 -157cm,57kg,회색롱패딩,남색바지,검정운동화 vo.la/DCYyw / ☎112 [서울경찰청]",서울특별시 종로구 ,2025-02-26 18:16,,안전안내,210356,기타,
"강남구에서 배회중인 서영준씨(남,44세)를 찾습니다 -150cm,52kg,야구모자(검정과파랑),청색잠바,검정바지 vo.la/TRwYE / ☎182 [서울경찰청]",서울특별시 강남구 ,2025-02-27 11:25,,안전안내,210364,기타,
"중랑구에서 배회 중인 고재윤씨(남,27세)를 찾습니다-165cm,65kg,남색패딩,남색바지,흰색마스크,검정백팩 
vo.la/uzBRF / ☎182 [서울경찰청]",서울특별시 중랑구 ,2025-02-27 15:55,,안전안내,210368,기타,
"종로구에서 실종된 박슬비(여,17세)를 찾습니다 -158cm,50kg,검정점퍼,회색츄리닝상하의,노트북가방소지
vo.la/xEqYT / ☎112 [서울경찰청]","서울특별시 서대문구 ,서울특별시 종로구 ",2025-02-27 18:29,,안전안내,210373,기타,
"도봉구에서 실종된 정순애씨(여,81세)를 찾습니다 -153cm,67kg,검정패딩,얼룩덜룩바지,어두운모자,흰마스크
vo.la/iYWKA / ☎112 [서울경찰청]",서울특별시 도봉구 ,2025-02-27 19:43,,안전안내,210374,기타,
"김포지역 환절기와 지병으로 심정지환자 빈발, 가족과 이웃의 생명을 위해 4분 골든타임 내 심폐소생술 실시와 신속한 병원이송 등 즉시 대응 바랍니다. [김포시청]",경기도 김포시 ,2025-02-28 14:44,,안전안내,210384,기타,
"수원시에서 실종된 나종석씨(남, 54세)를 찾습니다 -164cm, 짧은머리, 검정잠바, 검정바지, 검정슬리퍼 vo.la/SNtho / ☎182 [경기남부경찰청]","경기도 수원시 장안구 ,경기도 수원시 권선구 ,경기도 수원시 팔달구 ,경기도 수원시 영통구 ",,,안전안내,210391,기타,
"구로구 주민인 오연순씨(남,78세)를 찾습니다-172cm,스포츠머리,주황색등산복상의,검정바지,검정단화,흰마스크 vo.la/zOmWB / ☎182 [서울경찰청]",서울특별시 구로구 ,,,안전안내,210394,기타,
전공의 집단행동 관련 상급병원 이외 수원시 24시간 응급의료 가능 종합병원은▲경기도의료원수원병원▲동수원▲윌스기념▲화홍병원이니 응급시 이용바랍니다. [수원특례시],"경기도 수원시 장안구 ,경기도 수원시 권선구 ,경기도 수원시 팔달구 ,경기도 수원시 영통구 ",,,안전안내,210402,기타,
"강서구 주민인 박종갑씨(남, 67세)를 찾습니다 -160cm,검정롱패딩,검정바지,흰비닐우산,오른다리 절뚝거림 vo.la/eXMnM / ☎182 [서울경찰청]",서울특별시 강서구 ,,,안전안내,210405,기타,
"동대문구에서 목격된 박종갑씨(남,67세)를 찾습니다 -160cm,검정롱패딩,검정바지,흰비닐우산,오른다리 절뚝거림 vo.la/eXMnM / ☎182 [서울경찰청]",서울특별시 동대문구 ,,,안전안내,210406,기타,
"서초구에서 배회 중인 남상철씨(남,64세)를 찾습니다-176cm,60kg,노란색점퍼,남색바지,검정슬리퍼
vo.la/OZmzM / ☎112 [서울경찰청]",서울특별시 서초구 ,2025-03-01 11:14,,안전안내,210433,기타,
"수원시에서 실종된 백만씨(남,56세)를 찾습니다 -175cm,60kg,파란색패딩,남색바지,안경,검정가방
vo.la/avPRL / ☎112 [경기남부경찰청]","경기도 수원시 장안구 ,경기도 수원시 권선구 ,경기도 수원시 팔달구 ,경기도 수원시 영통구 ",2025-03-01 15:49,,안전안내,210439,기타,
"고양시에서 실종된 이상각씨(남,80세)를 찾습니다 -165cm,55kg,검정색상하의 긴팔,긴바지,회색운동화,
vo.la/nQuXc / ☎112 [경기북부경찰청]","경기도 고양시 덕양구 ,경기도 고양시 일산동구 ,경기도 고양시 일산서구 ",2025-03-02 20:12,,안전안내,210460,기타,
"밤새 내린 비와 눈이 얼어 도로 살얼음이 예상됩니다. 결빙으로 인한 미끄럼 사고가 우려되니 감속운행, 차간거리 유지 등 교통안전에 유의하시기 바랍니다.[경기도청]",경기도 전체 ,2025-03-03 7:00,,안전안내,210463,대설,
"경찰은 하남시에서 배회중인 기노숙씨(여, 88세)를 찾습니다 -150cm,60kg,보라색잠바,보라색신발 착용 vo.la/jnpKq / ☎112 [경기남부경찰청]",경기도 하남시 ,2025-03-03 9:31,,안전안내,210467,기타,
"경찰은 구리시에서 실종된 최경자씨(여, 68세)를 찾습니다 -158cm,55kg,분홍색잠바, 꽃무늬바지 vo.la/wObhT / ☎112 [경기북부경찰청]",경기도 구리시 ,2025-03-03 9:46,,안전안내,210468,기타,
오늘 12:13경 화성시 마도면 청원리 소재 대성스틸에서 화재가 발생하여 대응중이오니 인근 주민은 외부와 차단된 실내로 대피하시고 차량은 우회바랍니다. [화성시],"경기도 화성시 남양읍,경기도 화성시 마도면,경기도 화성시 송산면",2025-03-03 13:02,,안전안내,210469,화재,
금일12:13 발생한 마도면청원리1311 화재로 연기가 많이 발생하였습니다. 인근주민분들은 창문을 닫고 외출을 자제하는 등 안전에 유의하시기바랍니다 . [화성시],"경기도 화성시 송산동,경기도 화성시 남양읍,경기도 화성시 마도면",2025-03-03 19:40,,안전안내,210473,화재,
"중랑구에서 배회중인 엄기선씨(남, 44세)를 찾습니다 - 172cm, 붉은색얼룩무늬 티셔츠, 청바지, 흰운동화 vo.la/HHweC / ☎112 [서울경찰청]",서울특별시 중랑구 ,2025-03-03 20:52,,안전안내,210474,기타,
3월 해빙기 약해진 지반침하로 안전사고가 우려됩니다. 공사장 근처를 우회하시고 토사 흘러내림과 축대 및 옹벽 균열 등에 유의하시기 바랍니다[김포시청],경기도 김포시 ,2025-03-04 10:52,,안전안내,210478,기타,
"어제 발생한 마도 청원리 1311 화재 후속조치로 염산가스 발생우려가 있을수있으니 인근 주민께서는 창문 닫기,접근 최소화 등 안전에 유의하시기 바랍니다.[화성시]",경기도 화성시 마도면,2025-03-04 11:10,,안전안내,210479,화재,
"동작구에서 배회 중인 장혜진씨(여,60세)를 찾습니다 -158cm,72kg,검정코트,청바지,파란색운동화 
vo.la/Efyve / ☎182 [서울경찰청]",서울특별시 동작구 ,2025-03-04 13:20,,안전안내,210482,기타,
"중랑구에서 배회 중인 김병섭씨(남,38세)를 찾습니다-172cm,68kg,검정상의,카키색바지,검정운동화 
vo.la/uAtmY / ☎182 [서울경찰청]",서울특별시 중랑구 ,2025-03-04 15:18,,안전안내,210484,기타,
오늘 16:17경 가산디지털단지역 음식점 화재로 인한 연기 다량 유입으로 1호선 가산디지털단지역 상행선 무정차 운행중임을 안내드립니다. [금천구],서울특별시 금천구 ,2025-03-04 17:11,,안전안내,210485,화재,
"양천구에서 실종된 한유라씨(여,19세)를 찾습니다 -165cm, 60kg, 흰색티, 검정바지, 검정운동화 
vo.la/RHXwn / ☎112 [서울경찰청]",서울특별시 양천구 ,2025-03-04 19:26,,안전안내,210487,기타,
"강서구에서 최종 목격된 한유라씨(여,19세)를 찾습니다-165cm, 60kg, 흰색티, 검정바지, 검정운동화 
vo.la/RHXwn / ☎112 [서울경찰청]",서울특별시 강서구 ,2025-03-04 19:28,,안전안내,210488,기타,
"성북구 주민인 김나이씨(남, 32세)를 찾습니다 -175cm, 60kg,검정패딩,검정바지,회색운동화,검정가방 vo.la/CHTRR / ☎182 [서울경찰청]",서울특별시 성북구 ,2025-03-05 12:46,,안전안내,210491,기타,
"평택시에서 실종된 김상돈씨(남,73세)를 찾습니다 -160cm,55kg,검정패딩,남색트레이닝바지,파란슬리퍼 
vo.la/hAHZH / ☎112 [경기남부경찰청]",경기도 평택시 ,2025-03-05 18:46,,안전안내,210498,기타,
"용인시에서 배회중인 서선규씨(남,83세)를 찾습니다 -165cm,베이지패딩점퍼,검정바지,회색야구모자,안경착용
vo.la/AhMwk / ☎112 [경기남부경찰청]","경기도 용인시 처인구 ,경기도 용인시 기흥구 ,경기도 용인시 수지구 ",2025-03-05 20:14,,안전안내,210499,기타,
"화성시에서 배회중인 서선규씨(남,83세)를 찾습니다 -165cm,베이지패딩점퍼,검정바지,회색야구모자,안경착용
vo.la/AhMwk / ☎112 [경기남부경찰청]",경기도 화성시 ,2025-03-05 20:15,,안전안내,210500,기타,
"금일 10:03 수원시 율전동 321-7 화재 발생. 차량은 우회하시고, 인근 주민은 창문을 닫고, 연기흡입 및 안전에 유의하시기 바랍니다. [수원특례시]",경기도 수원시 장안구 율전동,2025-03-06 10:29,,안전안내,210502,화재,
"경찰은 금천구에서 실종된 최관규씨(남, 71세)를 찾습니다 -175cm,70kg,검정잠바,검정바지,검정운동화 vo.la/iFkqQ / ☎182 [서울경찰청]",서울특별시 금천구 ,2025-03-06 13:58,,안전안내,210503,기타,
"시흥시에서 배회중인 최관규씨(남, 71세)를 찾습니다 -175cm,70kg,검정잠바,검정바지,검정운동화 vo.la/iFkqQ / ☎182 [경기남부경찰청]",경기도 시흥시 ,2025-03-06 13:59,,안전안내,210504,기타,
